date,prcp,t_median,gwl_median
2017-01-02,0.49,45.0,32.2
2017-01-03,0.29,42.0,32.144999999999996
2017-01-04,0.0,25.5,32.254999999999995
2017-01-05,0.07,13.0,32.33
2017-01-06,0.0,6.5,32.370000000000005
2017-01-07,0.0,7.5,32.425
2017-01-08,0.0,10.5,32.33
2017-01-09,0.0,27.0,32.45
2017-01-10,0.52,44.0,32.335
2017-01-11,0.09,45.0,32.425
2017-01-12,0.61,47.5,32.325
2017-01-13,0.0,28.5,32.379999999999995
2017-01-14,0.2,33.0,32.37
2017-01-15,0.0,32.0,32.44
2017-01-16,0.56,43.0,32.34
2017-01-17,0.18,48.0,32.269999999999996
2017-01-18,0.0,37.5,32.33
2017-01-19,0.7,40.0,32.29
2017-01-20,0.61,49.5,32.195
2017-01-21,0.0,57.0,32.22
2017-01-23,0.0,44.5,32.125
2017-01-24,0.0,40.0,32.125
2017-01-25,0.0,46.5,32.115
2017-01-26,0.02,34.0,32.21
2017-01-27,0.0,29.0,32.235
2017-01-28,0.0,27.5,32.25
2017-01-29,0.01,28.5,32.28
2017-01-30,0.0,25.5,32.345
2017-01-31,0.0,39.0,32.385
2017-02-01,0.0,36.0,32.334999999999994
2017-02-02,0.0,27.0,32.405
2017-02-03,0.0,22.5,32.48
2017-02-04,0.0,24.0,32.475
2017-02-05,0.0,39.5,32.33
2017-02-06,0.01,42.5,32.285
2017-02-07,0.2,53.5,32.345
2017-02-08,0.12,36.0,32.375
2017-02-09,0.0,20.0,32.385000000000005
2017-02-10,0.0,32.5,32.405
2017-02-11,0.03,57.0,32.44
2017-02-12,0.04,46.5,32.46
2017-02-13,0.0,35.0,32.504999999999995
2017-02-14,0.0,44.0,32.5
2017-02-15,0.0,35.5,32.53
2017-02-16,0.0,38.5,32.54
2017-02-17,0.0,53.5,32.485
2017-02-19,0.0,55.5,32.57
2017-02-20,0.0,53.5,32.535
2017-02-21,0.0,58.5,32.519999999999996
2017-02-22,0.0,58.0,32.56
2017-02-23,0.0,60.0,32.58
2017-02-24,0.33,58.0,32.56
2017-02-25,0.0,34.0,32.620000000000005
2017-02-26,0.0,33.5,32.735
2017-02-27,0.0,46.0,32.665
2017-02-28,0.25,55.5,32.62
2017-03-01,0.41,50.0,32.644999999999996
2017-03-02,0.0,35.0,32.75
2017-03-03,0.0,31.0,32.84
2017-03-04,0.0,38.5,32.724999999999994
2017-03-05,0.0,49.5,32.75
2017-03-06,0.58,56.0,32.76
2017-03-07,0.4,50.5,32.695
2017-03-08,0.0,48.0,32.760000000000005
2017-03-09,0.03,49.5,32.815
2017-03-10,0.0,33.0,32.84
2017-03-11,0.0,28.0,32.91
2017-03-12,0.0,28.5,33.0
2017-03-13,0.09,29.0,33.035
2017-03-14,0.0,25.0,33.075
2017-03-15,0.0,25.5,33.11
2017-03-16,0.0,30.0,33.12
2017-03-17,0.06,39.5,33.085
2017-03-18,0.0,41.0,32.95
2017-03-19,0.0,44.0,32.925
2017-03-20,0.5,45.0,32.95
2017-03-21,0.0,48.5,32.945
2017-03-22,0.0,34.5,33.08
2017-03-23,0.0,42.5,33.17
2017-03-24,0.0,62.5,33.16
2017-03-25,0.59,66.5,33.21
2017-03-26,0.65,58.5,33.19
2017-03-27,0.27,55.5,33.2
2017-03-29,0.0,53.0,33.155
2017-03-30,0.51,62.5,33.230000000000004
2017-03-31,0.23,48.0,33.245000000000005
2017-04-01,0.0,47.5,33.22
2017-04-02,0.0,52.5,33.29
2017-04-03,0.1,60.5,33.325
2017-04-04,0.0,55.0,33.25
2017-04-06,0.09,43.0,33.25
2017-04-07,0.0,44.5,33.305
2017-04-08,0.0,49.0,33.345
2017-04-09,0.0,61.0,33.379999999999995
2017-04-10,0.52,67.0,33.475
2017-04-11,0.0,59.0,33.504999999999995
2017-04-13,0.0,61.0,33.605000000000004
2017-04-14,0.16,65.5,33.61
2017-04-15,0.0,72.0,33.675
2017-04-16,0.03,66.0,33.59
2017-04-17,0.0,60.0,33.65
2017-04-18,0.0,61.5,33.725
2017-04-19,0.0,71.5,33.815
2017-04-20,0.06,68.5,33.905
2017-04-21,0.0,51.5,33.855000000000004
2017-04-22,0.0,51.5,33.815
2017-04-23,0.0,56.0,33.705
2017-04-24,0.0,63.0,33.825
2017-04-25,0.0,64.5,33.865
2017-04-26,0.0,73.0,33.935
2017-04-27,0.06,61.0,33.865
2017-04-29,1.94,66.0,33.915
2017-04-30,0.54,64.0,33.91
2017-05-01,0.28,57.5,33.81
2017-05-02,0.01,53.5,33.7
2017-05-03,0.42,46.5,33.715
2017-05-04,2.17,47.0,33.644999999999996
2017-05-05,0.44,50.5,33.66
2017-05-06,0.0,51.0,33.625
2017-05-07,0.0,49.5,33.56999999999999
2017-05-08,0.06,50.0,33.485
2017-05-09,0.92,59.5,33.480000000000004
2017-05-10,0.27,67.5,33.510000000000005
2017-05-11,0.0,61.0,33.53
2017-05-12,0.0,61.5,33.425
2017-05-13,0.0,61.5,33.370000000000005
2017-05-14,0.0,70.5,33.34
2017-05-15,0.0,70.0,33.485
2017-05-16,0.0,70.5,33.59
2017-05-17,0.0,76.0,33.605
2017-05-18,0.0,78.5,33.605
2017-05-19,0.28,68.5,33.614999999999995
2017-05-20,0.94,66.0,33.535
2017-05-21,0.05,64.0,33.480000000000004
2017-05-22,0.0,59.5,33.455
2017-05-23,0.0,65.5,33.47
2017-05-24,0.27,61.5,33.510000000000005
2017-05-25,0.45,60.5,33.435
2017-05-26,0.75,64.5,33.47
2017-05-27,0.0,70.5,33.44
2017-05-28,0.21,69.5,33.425
2017-05-29,0.05,69.0,33.510000000000005
2017-05-30,0.0,65.0,33.565
2017-05-31,0.01,67.5,33.629999999999995
2017-06-01,0.0,64.5,33.62
2017-06-02,0.0,68.0,33.625
2017-06-03,0.0,72.5,33.575
2017-06-04,0.0,76.0,33.58
2017-06-05,0.0,78.0,33.715
2017-06-06,0.0,68.0,33.730000000000004
2017-06-07,0.0,65.0,33.705
2017-06-08,0.0,65.5,33.68
2017-06-09,0.0,71.0,33.730000000000004
2017-06-10,0.0,73.5,33.760000000000005
2017-06-11,0.0,76.0,33.875
2017-06-12,0.0,79.5,34.019999999999996
2017-06-13,0.08,78.0,34.019999999999996
2017-06-14,0.83,79.5,34.055
2017-06-15,0.31,75.0,34.03
2017-06-16,0.0,76.5,34.065
2017-06-17,0.0,78.5,34.185
2017-06-18,0.25,74.5,34.120000000000005
2017-06-19,0.02,70.5,34.16
2017-06-20,0.05,72.0,34.175
2017-06-21,0.12,76.5,34.205
2017-06-22,0.02,78.5,34.325
2017-06-23,1.88,70.0,34.4
2017-06-24,0.0,69.0,34.265
2017-06-25,0.0,65.5,34.15
2017-06-26,0.0,64.0,34.175
2017-06-27,0.0,63.0,34.21
2017-06-28,0.0,67.0,34.33
2017-06-29,0.0,79.0,34.345
2017-06-30,0.79,76.5,34.53
2017-07-01,0.0,75.5,34.53
2017-07-02,0.0,74.5,34.355000000000004
2017-07-03,0.0,77.0,34.52
2017-07-04,0.0,77.5,34.519999999999996
2017-07-05,0.0,77.5,34.650000000000006
2017-07-06,0.0,77.5,34.665
2017-07-07,0.57,77.5,34.765
2017-07-08,0.0,71.5,34.61
2017-07-09,0.0,71.5,34.64
2017-07-10,0.17,78.0,34.739999999999995
2017-07-11,3.0,73.5,34.785
2017-07-12,0.04,80.5,34.86
2017-07-13,0.1,80.0,34.845
2017-07-14,0.0,74.0,34.92
2017-07-15,0.0,70.5,34.885000000000005
2017-07-16,0.0,75.0,34.69
2017-07-17,0.0,78.0,34.83
2017-07-18,0.0,78.5,34.955
2017-07-19,0.0,78.0,35.09
2017-07-20,0.19,81.0,35.14
2017-07-21,0.3,81.0,35.195
2017-07-22,0.01,81.0,35.11
2017-07-23,0.31,78.5,35.045
2017-07-24,0.0,75.0,35.239999999999995
2017-07-25,0.0,71.0,35.155
2017-07-26,0.0,75.0,35.235
2017-07-27,0.25,77.5,35.254999999999995
2017-07-28,0.0,75.5,35.30500000000001
2017-07-29,0.0,69.0,35.285
2017-07-30,0.0,72.0,35.135
2017-07-31,0.0,74.5,35.29
2017-08-01,0.09,75.5,35.379999999999995
2017-08-02,0.11,75.0,35.43
2017-08-03,0.0,76.5,35.47
2017-08-04,0.11,68.0,35.45
2017-08-05,0.0,66.5,35.379999999999995
2017-08-06,0.01,69.0,35.3
2017-08-07,0.0,72.0,35.385
2017-08-08,0.0,69.5,35.445
2017-08-09,0.0,70.0,35.535
2017-08-10,0.0,72.0,35.555
2017-08-11,0.09,75.5,35.625
2017-08-12,0.0,70.5,35.54
2017-08-13,0.0,70.5,35.480000000000004
2017-08-14,0.0,73.5,35.625
2017-08-15,0.0,77.5,35.709999999999994
2017-08-16,0.0,78.5,35.79
2017-08-17,0.01,80.0,35.9
2017-08-18,0.0,75.5,35.885
2017-08-19,0.0,77.0,35.9
2017-08-20,0.0,78.0,35.97
2017-08-21,0.1,81.0,36.055
2017-08-22,0.08,74.5,35.995000000000005
2017-08-23,0.0,69.5,36.075
2017-08-24,0.0,67.5,36.114999999999995
2017-08-25,0.0,67.0,36.055
2017-08-26,0.0,66.0,36.05
2017-08-27,0.0,69.0,35.91
2017-08-28,0.41,69.5,35.995000000000005
2017-08-29,0.0,72.5,36.1
2017-08-30,0.0,72.5,36.15
2017-08-31,0.0,71.5,36.19
2017-09-01,0.0,62.0,36.144999999999996
2017-09-02,0.0,64.5,36.11
2017-09-03,0.0,72.0,36.125
2017-09-04,0.0,71.5,36.18
2017-09-05,0.0,65.0,36.325
2017-09-06,0.03,58.5,36.31
2017-09-07,0.0,59.0,36.31
2017-09-08,0.0,64.0,36.295
2017-09-09,0.0,65.0,36.370000000000005
2017-09-10,0.0,62.0,36.385000000000005
2017-09-11,0.0,62.5,36.355000000000004
2017-09-12,0.0,66.0,36.355000000000004
2017-09-13,0.08,64.5,36.385000000000005
2017-09-14,0.0,68.0,36.42
2017-09-15,0.0,69.5,36.535
2017-09-16,0.0,74.0,36.56
2017-09-17,0.0,77.0,36.47
2017-09-18,0.16,76.5,36.620000000000005
2017-09-19,0.22,74.5,36.79
2017-09-20,0.0,77.5,36.85
2017-09-21,0.0,80.5,36.985
2017-09-22,0.0,81.5,37.085
2017-09-23,0.0,79.5,37.03
2017-09-24,0.0,78.0,37.03
2017-09-25,0.0,75.5,37.105000000000004
2017-09-26,0.0,78.0,37.185
2017-09-27,0.0,70.0,37.26
2017-09-28,0.0,63.5,37.255
2017-09-29,0.0,63.5,37.245
2017-09-30,0.0,61.0,37.254999999999995
2017-10-01,0.0,59.5,37.269999999999996
2017-10-02,0.0,68.0,37.335
2017-10-03,0.0,72.0,37.400000000000006
2017-10-04,0.35,72.0,37.510000000000005
2017-10-05,0.88,68.5,37.56
2017-10-06,0.01,71.5,37.71
2017-10-07,0.15,73.0,37.745000000000005
2017-10-08,0.17,61.5,37.695
2017-10-09,0.0,67.5,37.735
2017-10-10,0.65,65.0,37.765
2017-10-11,0.02,62.5,37.8
2017-10-12,0.01,61.0,37.735
2017-10-13,0.0,65.5,37.739999999999995
2017-10-14,0.0,71.0,37.76
2017-10-15,0.28,62.5,37.8
2017-10-16,0.0,53.0,37.78
2017-10-16,0.0,54.0,37.78
2017-10-18,0.0,54.5,37.730000000000004
2017-10-19,0.0,61.0,37.745
2017-10-20,0.0,61.5,37.80500000000001
2017-10-21,0.0,63.0,37.83
2017-10-22,0.0,67.5,37.84
2017-10-23,0.61,58.0,37.885000000000005
2017-11-01,0.81,45.0,37.85
2017-11-02,0.23,61.5,37.89
2017-11-03,0.0,54.5,37.945
2017-11-04,0.0,52.0,37.91
2017-11-05,0.3,62.5,37.95
2017-11-06,0.0,49.5,37.96
2017-11-07,0.03,46.5,37.925
2017-11-08,0.0,43.5,37.985
2017-11-09,0.0,42.0,37.965
2017-11-10,0.0,30.5,38.035
2017-11-11,0.0,33.0,38.065
2017-11-12,0.08,37.0,38.045
2017-11-13,0.0,40.0,38.05
2017-11-14,0.0,41.5,38.099999999999994
2017-11-15,0.56,44.5,38.11
2017-11-16,0.0,36.5,38.11
2017-11-17,0.03,41.0,38.14
2017-11-18,0.96,52.0,38.120000000000005
2017-11-19,0.0,32.5,38.120000000000005
2017-11-20,0.0,37.0,38.2
2017-11-21,0.0,41.5,38.230000000000004
2017-11-22,0.0,31.0,38.24
2017-11-23,0.0,36.5,38.235
2017-11-24,0.0,44.5,38.235
2017-11-25,0.0,46.5,38.205
2017-11-26,0.0,39.5,38.24
2017-11-27,0.0,48.0,38.239999999999995
2017-11-28,0.0,55.5,38.255
2017-11-29,0.0,48.0,38.275
2017-11-30,0.09,44.5,38.285
2017-12-01,0.0,41.5,38.34
2017-12-02,0.0,44.0,38.36
2017-12-03,0.0,44.5,38.375
2017-12-04,0.0,53.5,38.405
2017-12-04,0.0,54.5,38.405
2017-12-05,0.18,45.5,38.435
2017-12-06,0.0,34.5,38.474999999999994
2017-12-07,0.0,26.0,38.55
2017-12-08,0.0,22.5,38.64
2017-12-09,0.02,27.5,38.599999999999994
2017-12-10,0.0,28.5,38.66
2017-12-11,0.0,34.0,38.705
2017-12-12,0.0,26.0,38.754999999999995
2017-12-13,0.0,30.0,38.805
2017-12-14,0.0,27.0,38.815
2017-12-15,0.0,28.5,38.835
2017-12-16,0.0,40.5,38.845
2017-12-17,0.04,39.5,38.85
2017-12-18,0.0,43.0,38.845
2017-12-19,0.0,42.5,38.849999999999994
2017-12-20,0.0,38.5,38.825
2017-12-21,0.0,39.0,38.875
2017-12-22,0.04,45.5,38.85
2017-12-23,0.54,34.0,38.87
2017-12-24,0.05,25.5,38.900000000000006
2017-12-25,0.0,19.5,39.0
2017-12-26,0.04,10.5,39.175
2017-12-27,0.0,4.0,39.39
2017-12-28,0.0,11.0,39.67
2017-12-29,0.14,17.0,39.905
2017-12-30,0.0,8.5,39.94
2017-12-31,0.07,5.0,39.995000000000005
2018-01-01,0.0,-3.0,40.055
2018-01-02,0.0,-0.5,40.325
2018-01-03,0.0,11.5,40.485
2018-01-04,0.0,5.0,40.57
2018-01-05,0.0,1.5,40.620000000000005
2018-01-06,0.0,4.5,40.715
2018-01-07,0.01,20.5,40.71
2018-01-08,0.11,33.5,40.57
2018-01-09,0.0,33.0,40.415
2018-01-10,0.01,46.0,40.325
2018-01-11,0.49,50.0,40.254999999999995
2018-01-12,0.35,31.0,40.285
2018-01-13,0.0,13.5,40.46
2018-01-14,0.02,10.0,40.67
2018-01-15,0.13,14.5,40.82
2018-01-16,0.0,1.0,40.959999999999994
2018-01-17,0.0,8.5,41.09
2018-01-18,0.0,20.0,41.11
2018-01-19,0.0,30.0,41.045
2018-01-20,0.02,38.5,40.88
2018-01-21,0.02,44.5,40.760000000000005
2018-01-22,0.47,45.5,40.665
2018-01-23,0.07,36.0,40.79
2018-01-24,0.0,29.0,41.019999999999996
2018-01-25,0.0,34.0,41.03
2018-01-26,0.0,45.0,40.925
2018-01-27,0.3,41.0,40.87
2018-01-28,0.0,39.0,40.84
2018-01-29,0.0,30.5,40.900000000000006
2018-01-30,0.0,25.0,41.045
2018-01-31,0.0,39.0,41.045
2018-02-01,0.0,28.5,41.06
2018-02-03,0.0,28.0,41.185
2018-02-04,0.06,27.0,41.045
2018-02-05,0.02,14.0,41.185
2018-02-06,0.02,22.0,41.345
2018-02-07,0.05,23.5,41.405
2018-02-08,0.0,21.0,41.385000000000005
2018-02-09,0.0,40.0,41.335
2018-02-10,0.0,31.5,41.4
2018-02-11,0.06,25.5,41.535
2018-02-12,0.0,25.0,41.605
2018-02-13,0.0,32.0,41.585
2018-02-14,0.05,47.5,41.495000000000005
2018-02-15,0.48,59.5,41.45
2018-02-16,0.09,43.0,41.42
2018-02-17,0.07,30.5,41.415
2018-02-18,0.0,35.5,41.305
2018-02-19,0.28,53.0,41.3
2018-02-19,0.53,54.5,41.3
2018-02-20,0.0,70.5,41.35
2018-02-21,1.04,53.0,41.325
2018-02-22,0.32,40.5,41.25
2018-02-23,0.04,50.0,41.18
2018-02-24,1.7,47.5,41.099999999999994
2018-02-25,0.01,46.5,41.114999999999995
2018-02-26,0.0,43.0,41.125
2018-02-27,0.0,48.5,41.045
2018-02-28,0.02,55.5,41.005
2018-03-01,0.54,45.5,40.995000000000005
2018-03-02,0.0,39.5,41.075
2018-03-03,0.0,39.0,41.015
2018-03-04,0.0,40.0,40.94
2018-03-05,0.06,38.5,40.989999999999995
2018-03-06,0.0,43.5,40.965
2018-03-07,0.02,33.5,40.97
2018-03-08,0.0,26.0,41.144999999999996
2018-03-09,0.0,32.0,41.099999999999994
2018-03-10,0.0,37.0,41.015
2018-03-11,0.0,37.0,40.985
2018-03-12,0.0,31.5,41.025000000000006
2018-03-13,0.02,31.5,41.05
2018-03-14,0.0,31.0,41.075
2018-03-15,0.0,42.5,41.095
2018-03-16,0.0,35.0,41.095
2018-03-17,0.19,36.0,40.980000000000004
2018-03-18,0.0,40.0,40.915
2018-03-19,0.0,47.5,40.905
2018-03-20,0.0,35.5,40.95
2018-03-21,0.05,37.0,40.93
2018-03-22,0.0,36.0,40.945
2018-03-23,0.0,39.0,40.885
2018-03-24,0.87,35.5,40.849999999999994
2018-03-25,0.0,35.0,40.81
2018-03-26,0.05,41.5,40.86
2018-03-27,0.89,51.5,40.79
2018-03-28,0.11,51.0,40.730000000000004
2018-03-29,1.27,48.5,40.724999999999994
2018-03-30,0.0,44.5,40.715
2018-03-31,0.0,45.0,40.61
2018-04-01,0.16,38.5,40.55500000000001
2018-04-02,0.04,38.0,40.595
2018-04-03,3.9,53.5,40.515
2018-04-03,2.31,54.5,40.515
2018-04-04,0.0,34.0,40.56
2018-04-05,0.0,36.5,40.525
2018-04-06,0.01,40.5,40.42
2018-04-07,0.0,33.5,40.480000000000004
2018-04-08,0.0,33.0,40.34
2018-04-09,0.08,37.0,40.370000000000005
2018-04-10,0.0,35.5,40.370000000000005
2018-04-11,0.0,47.5,40.275000000000006
2018-04-12,0.0,65.5,40.239999999999995
2018-04-13,0.0,71.0,40.245000000000005
2018-04-14,0.43,61.0,40.175
2018-04-15,0.54,48.0,40.08
2018-04-16,0.03,32.5,40.105000000000004
2018-04-17,0.0,39.0,40.065
2018-04-18,0.0,52.0,40.0
2018-04-19,0.0,45.0,40.05
2018-04-20,0.0,45.5,39.97
2018-04-21,0.0,51.5,39.85
2018-04-22,0.0,56.5,39.769999999999996
2018-04-23,0.32,53.0,39.705
2018-04-24,0.07,54.5,39.644999999999996
2018-04-25,0.0,55.0,39.615
2018-04-26,0.0,52.0,39.58
2018-04-27,0.0,54.5,39.585
2018-04-28,0.0,49.0,39.515
2018-04-29,0.0,46.0,39.475
2018-04-30,0.0,54.5,39.519999999999996
2018-05-01,0.0,63.5,39.585
2018-05-02,0.0,73.5,39.68
2018-05-03,0.61,70.5,39.815
2018-05-04,0.0,66.0,39.900000000000006
2018-05-05,0.0,63.5,39.785
2018-05-06,0.31,66.5,39.66
2018-05-07,0.0,62.0,39.68
2018-05-08,0.0,62.5,39.7
2018-05-09,0.27,65.5,39.725
2018-05-10,0.0,71.0,39.83
2018-05-11,0.0,72.0,39.92
2018-05-12,0.0,74.0,40.075
2018-05-13,0.0,74.5,39.96
2018-05-14,0.0,77.0,40.065
2018-05-15,0.02,75.0,40.31
2018-05-16,0.0,72.5,40.28
2018-05-17,0.0,71.5,40.3
2018-05-18,0.51,67.5,40.379999999999995
2018-05-19,0.22,72.5,40.519999999999996
2018-05-20,0.0,73.5,40.55
2018-05-21,0.01,73.5,40.565
2018-05-22,0.0,74.5,40.63
2018-05-23,0.0,70.5,40.685
2018-05-24,0.0,70.5,40.76
2018-05-25,0.0,73.0,40.785
2018-05-26,0.0,79.0,40.78
2018-05-27,0.0,81.0,40.769999999999996
2018-05-28,0.0,82.5,40.935
2018-05-29,0.0,80.5,41.095
2018-05-30,0.27,76.5,41.129999999999995
2018-05-31,0.02,80.0,41.165
2018-06-01,0.01,79.0,41.195
2018-06-02,0.0,75.0,41.225
2018-06-03,0.03,73.5,41.33
2018-06-04,0.0,68.0,41.34
2018-06-05,0.0,74.5,41.34
2018-06-06,0.0,68.0,41.33
2018-06-07,0.0,78.0,41.335
2018-06-08,0.07,81.5,41.41
2018-06-09,0.02,79.0,41.425
2018-06-10,1.6,68.5,41.355000000000004
2018-06-11,0.22,72.0,41.285
2018-06-12,0.04,74.0,41.33
2018-06-13,0.07,76.5,41.405
2018-06-14,0.0,70.0,41.485
2018-06-15,0.0,78.0,41.555
2018-06-16,0.0,81.5,41.64
2018-06-17,0.0,84.5,41.7
2018-06-18,0.0,83.5,41.790000000000006
2018-06-19,1.31,81.5,41.825
2018-06-20,0.01,78.5,41.865
2018-06-21,1.65,71.5,41.900000000000006
2018-06-22,0.03,72.5,41.91
2018-06-23,0.0,70.5,41.900000000000006
2018-06-24,0.0,75.0,41.96
2018-06-25,0.0,72.5,42.025
2018-06-26,1.1,72.0,42.06
2018-06-27,0.0,76.5,42.095
2018-06-28,0.0,77.5,42.150000000000006
2018-06-29,0.0,81.0,42.225
2018-06-30,0.0,82.5,42.215
2018-07-01,0.12,84.5,42.18
2018-07-02,0.01,82.5,42.26
2018-07-03,0.13,83.5,42.260000000000005
2018-07-04,0.0,84.5,42.27
2018-07-05,0.19,83.0,42.364999999999995
2018-07-06,0.0,74.5,42.415000000000006
2018-07-07,0.0,71.0,42.375
2018-07-08,0.0,73.5,42.275
2018-07-09,0.0,79.0,42.3
2018-07-10,0.11,82.5,42.43
2018-07-11,0.0,78.0,42.445
2018-07-12,0.0,75.5,42.44
2018-07-13,0.0,77.0,42.475
2018-07-14,0.0,80.0,42.555
2018-07-15,0.0,82.5,42.59
2018-07-16,0.0,81.5,42.65
2018-07-17,0.04,79.0,42.68
2018-07-18,0.0,73.5,42.7
2018-07-19,0.0,75.5,42.695
2018-07-20,0.13,80.5,42.675
2018-07-21,0.82,73.0,42.625
2018-07-22,0.16,75.0,42.54
2018-07-23,0.0,70.0,42.525000000000006
2018-07-24,0.0,75.5,42.57
2018-07-25,0.0,77.0,42.635000000000005
2018-07-26,0.02,75.5,42.685
2018-07-27,0.0,71.0,42.69
2018-07-28,0.0,71.0,42.655
2018-07-29,0.08,69.5,42.565
2018-07-30,0.84,69.0,42.53
2018-07-31,0.67,69.5,42.545
2018-08-01,0.03,71.5,42.545
2018-08-02,0.0,73.0,42.585
2018-08-03,0.0,75.5,42.61
2018-08-04,0.0,80.0,42.63
2018-08-05,0.0,79.5,42.615
2018-08-06,0.0,81.5,42.71
2018-08-07,1.14,76.5,42.705
2018-08-08,0.11,79.0,42.685
2018-08-09,0.0,76.5,42.65
2018-08-10,0.0,78.0,42.595
2018-08-11,0.0,75.0,42.515
2018-08-12,0.0,75.5,42.39
2018-08-13,0.0,76.5,42.355000000000004
2018-08-14,0.0,77.0,42.34
2018-08-15,0.41,72.5,42.335
2018-08-16,0.3,75.0,42.295
2018-08-17,0.42,75.0,42.255
2018-08-18,0.0,77.0,42.13
2018-08-19,0.0,76.5,41.980000000000004
2018-08-20,0.26,77.0,41.974999999999994
2018-08-21,0.36,74.0,42.0
2018-08-22,0.0,69.5,41.955
2018-08-23,0.0,67.0,41.89
2018-08-24,0.0,66.5,41.83
2018-08-25,0.66,75.5,41.74
2018-08-26,0.0,82.5,41.685
2018-08-27,0.0,82.0,41.78
2018-08-28,0.0,82.0,41.875
2018-08-29,0.02,78.5,41.94
2018-08-30,0.0,73.0,41.945
2018-08-31,0.0,75.0,41.900000000000006
2018-09-01,0.0,79.0,41.815
2018-09-02,0.0,81.0,41.66
2018-09-03,0.0,82.5,41.68
2018-09-04,0.0,82.0,41.81
2018-09-05,0.0,82.0,41.980000000000004
2018-09-06,0.21,79.5,41.995000000000005
2018-09-07,2.03,69.0,41.94
2018-09-08,1.42,62.5,41.715
2018-09-09,0.27,59.5,41.425
2018-09-10,0.01,62.0,41.23
2018-09-11,0.0,65.0,41.22
2018-09-12,0.0,65.5,41.15
2018-09-13,0.0,72.5,41.099999999999994
2018-09-14,0.0,75.5,41.08
2018-09-15,0.0,77.0,40.995000000000005
2018-09-16,0.0,78.0,40.864999999999995
2018-09-17,0.0,80.5,40.915000000000006
2018-09-18,0.0,79.0,40.965
2018-09-19,0.0,80.0,40.989999999999995
2018-09-20,0.0,80.5,41.015
2018-09-21,0.0,74.0,41.075
2018-09-22,0.0,60.0,40.894999999999996
2018-09-23,0.0,65.0,40.665
2018-09-24,0.14,65.5,40.64
2018-09-25,1.06,73.5,40.69
2018-09-26,0.03,62.0,40.57
2018-09-27,0.0,57.0,40.394999999999996
2018-09-28,0.0,59.5,40.31
2018-09-29,0.0,57.0,40.165
2018-09-30,0.0,66.0,40.06
2018-10-01,0.0,69.0,40.150000000000006
2018-10-02,0.38,75.0,40.195
2018-10-03,0.0,75.0,40.22
2018-10-04,0.56,68.5,40.25
2018-10-05,0.84,69.0,40.18
2018-10-06,0.06,78.0,40.18
2018-10-07,0.0,76.5,40.17
2018-10-08,0.0,77.5,40.205
2018-10-09,0.0,76.0,40.31
2018-10-10,0.25,66.0,40.265
2018-10-11,0.0,49.5,40.040000000000006
2018-10-12,0.05,43.5,39.8
2018-10-13,0.0,43.5,39.855000000000004
2018-10-14,0.0,50.0,39.625
2018-10-15,0.04,45.5,39.489999999999995
2018-10-16,0.0,44.0,39.55
2018-10-17,0.0,47.0,39.355000000000004
2018-10-18,0.0,45.0,39.269999999999996
2018-10-19,0.03,45.5,39.2
2018-10-20,0.0,47.5,39.24
2018-10-21,0.0,39.5,39.245000000000005
2018-10-22,0.0,49.5,39.275000000000006
2018-10-23,0.0,48.5,39.235
2018-10-24,0.0,45.0,39.285
2018-10-25,0.0,48.5,39.275000000000006
2018-10-26,0.43,46.0,39.315
2018-10-27,0.0,48.0,39.269999999999996
2018-10-28,0.0,51.5,39.239999999999995
2018-10-29,0.0,48.5,39.275
2018-10-30,0.0,55.0,39.30500000000001
2018-10-31,0.32,58.5,39.315
2018-11-01,2.0,45.0,39.3
2018-11-02,0.02,44.5,39.34
2018-11-03,0.0,43.0,39.349999999999994
2018-11-04,0.0,53.5,39.28
2018-11-04,0.03,54.0,39.28
2018-11-05,0.37,50.0,39.285
2018-11-06,0.05,50.0,39.29
2018-11-07,0.0,40.5,39.334999999999994
2018-11-08,0.0,37.5,39.41
2018-11-09,0.0,34.0,39.45
2018-11-10,0.0,27.0,39.485
2018-11-11,0.0,33.0,39.45
2018-11-12,0.0,38.0,39.46
2018-11-13,0.0,28.5,39.535
2018-11-14,0.11,26.5,39.61
2018-11-15,0.33,31.5,39.58
2018-11-16,0.0,34.0,39.54
2018-11-17,0.0,38.0,39.555
2018-11-18,0.0,41.0,39.54
2018-11-19,0.16,37.0,39.504999999999995
2018-11-20,0.0,33.0,39.53
2018-11-21,0.0,34.0,39.59
2018-11-22,0.0,37.5,39.57
2018-11-23,0.15,41.5,39.515
2018-11-24,0.2,47.5,39.44499999999999
2018-11-25,0.11,48.5,39.325
2018-11-26,0.02,36.5,39.305
2018-11-27,0.0,22.0,39.335
2018-11-28,0.0,22.5,39.32
2018-11-29,0.02,35.0,39.265
2018-11-30,0.0,43.5,39.224999999999994
2018-12-01,0.99,50.0,39.144999999999996
2018-12-02,0.0,48.5,39.105000000000004
2018-12-03,0.03,36.5,39.125
2018-12-04,0.06,31.0,39.115
2018-12-05,0.0,27.0,39.120000000000005
2018-12-06,0.06,29.5,39.125
2018-12-07,0.0,26.5,39.155
2018-12-08,0.0,22.0,39.185
2018-12-09,0.0,27.0,39.150000000000006
2018-12-10,0.0,22.0,39.19
2018-12-11,0.0,30.0,39.18
2018-12-12,0.0,40.5,39.16
2018-12-13,0.06,39.0,39.17
2018-12-14,0.26,46.0,39.150000000000006
2018-12-15,0.38,41.5,39.129999999999995
