date,prcp,t_median,gwl_median
2019-07-29,0.68,78.0,18.744999999999997
2019-07-30,0.0,78.0,18.71
2019-07-31,0.0,73.5,18.96
2019-08-01,0.0,72.5,18.79
2019-08-02,0.0,77.5,18.955
2019-08-03,0.0,75.0,18.92
2019-08-04,0.0,77.0,19.215
2019-08-05,0.0,78.0,19.08
2019-08-06,0.0,78.5,19.15
2019-08-07,0.0,77.0,19.2
2019-08-08,0.11,78.5,19.4
2019-08-09,0.0,75.5,19.23
2019-08-10,0.0,73.5,18.96
2019-08-11,0.0,75.0,19.03
2019-08-12,0.05,77.5,18.99
2019-08-13,0.04,77.5,18.884999999999998
2019-08-14,0.0,78.0,18.94
2019-08-15,0.0,74.0,19.185000000000002
2019-08-16,0.0,73.5,19.365000000000002
2019-08-17,0.21,75.5,19.435000000000002
2019-08-18,1.25,79.0,19.745
2019-08-19,0.0,79.5,19.28
2019-08-20,0.21,77.5,18.92
2019-08-21,0.0,76.5,18.89
2019-08-22,0.37,74.5,18.66
2019-08-23,0.0,71.5,18.6
2019-08-24,0.0,67.0,18.58
2019-08-25,0.0,70.5,18.645
2019-08-26,0.98,70.0,18.495
2019-08-27,0.29,74.5,18.39
2019-08-28,0.0,69.0,18.439999999999998
2019-08-29,0.0,69.5,18.545
2019-08-30,0.0,75.0,18.645
2019-08-31,0.03,67.5,18.689999999999998
2019-09-01,0.0,72.0,18.625
2019-09-02,0.0,73.0,18.535
2019-09-03,0.0,74.0,18.62
2019-09-04,0.0,71.0,18.715
2019-09-05,0.0,67.0,18.82
2019-09-06,0.0,68.5,18.905
2019-09-07,0.0,68.0,18.885
2019-09-08,0.0,68.5,18.97
2019-09-09,0.0,73.5,19.009999999999998
2019-09-10,0.0,79.5,19.245
2019-09-11,0.01,81.5,19.52
2019-09-12,0.0,81.0,19.425
2019-09-13,0.0,77.5,19.65
2019-09-14,0.0,70.5,19.43
2019-09-15,0.0,71.5,19.725
2019-09-16,0.0,78.5,19.71
2019-09-17,0.0,74.5,19.735
2019-09-18,0.0,74.5,19.925
2019-09-19,0.0,75.0,20.025
2019-09-20,0.0,77.5,20.115000000000002
2019-09-21,0.0,78.5,19.71
2019-09-22,0.12,77.0,19.73
2019-09-23,0.27,68.5,19.345
2019-09-24,0.0,65.0,19.200000000000003
2019-09-25,0.0,70.0,19.36
2019-09-26,0.0,66.0,19.555
2019-09-27,0.0,71.5,19.765
2019-09-28,0.0,78.5,19.7
2019-09-29,0.07,77.5,19.895
2019-09-30,0.0,80.0,19.494999999999997
2019-10-01,0.0,80.0,19.405
2019-10-02,0.0,81.0,19.35
2019-10-03,0.0,69.0,19.575
2019-10-04,0.0,60.0,19.465
2019-10-05,0.0,62.0,19.405
2019-10-06,0.22,61.5,19.305
2019-10-07,0.0,61.5,19.215
2019-10-08,0.0,60.5,19.244999999999997
2019-10-09,0.0,61.0,19.265
2019-10-10,0.0,67.0,19.425
2019-10-11,0.36,55.5,19.49
2019-10-12,0.0,44.0,19.345
2019-10-13,0.0,52.0,19.53
2019-10-14,0.0,50.5,19.47
2019-10-15,0.03,57.0,19.494999999999997
2019-10-16,0.0,49.0,19.51
2019-10-17,0.0,49.5,19.575000000000003
2019-10-18,0.0,48.5,19.53
2019-10-19,0.0,55.5,19.435000000000002
2019-10-20,0.0,61.0,19.53
2019-10-21,1.01,58.5,19.130000000000003
2019-10-22,0.0,52.5,18.93
2019-10-23,0.0,52.0,19.15
2019-10-24,0.0,54.0,19.14
2019-10-24,0.0,53.5,19.14
2019-10-25,0.0,51.5,19.130000000000003
2019-10-26,2.08,55.5,18.36
2019-10-27,0.0,55.0,17.945
2019-10-27,0.0,53.5,17.945
2019-10-28,0.0,50.5,18.35
2019-10-29,0.0,52.0,18.525
2019-10-30,0.12,46.5,18.64
2019-10-31,0.76,38.5,18.365000000000002
2019-11-01,0.0,36.5,18.23
2019-11-02,0.0,41.0,18.259999999999998
2019-11-03,0.0,40.5,18.36
2019-11-04,0.0,49.5,18.5
2019-11-05,0.0,42.0,18.64
2019-11-06,0.05,43.0,18.745
2019-11-07,0.01,35.0,18.805
2019-11-08,0.0,27.5,18.795
2019-11-09,0.0,37.0,18.755
2019-11-10,0.0,50.5,18.795
2019-11-11,0.15,32.5,18.84
2019-11-12,0.0,15.0,18.82
2019-11-13,0.0,17.5,18.77
2019-11-14,0.0,33.0,18.83
2019-11-15,0.0,34.5,18.875
2019-11-16,0.0,36.5,18.9
2019-11-17,0.0,34.0,18.86
2019-11-18,0.0,34.5,18.85
2019-11-19,0.03,36.5,18.875
2019-11-20,0.0,43.5,18.915
2019-11-21,0.06,47.0,18.895
2019-11-22,0.01,35.5,18.915
2019-11-23,0.32,31.5,18.845
2019-11-24,0.0,40.5,18.725
2019-11-25,0.0,46.0,18.67
2019-11-26,0.73,44.5,18.64
2019-11-27,0.41,46.5,18.200000000000003
2019-11-28,0.0,35.0,18.045
2019-11-29,0.01,38.5,18.105
2019-11-30,0.69,42.0,18.045
2019-12-01,0.3,42.0,17.884999999999998
2019-12-02,0.0,33.5,17.770000000000003
2019-12-03,0.0,34.5,17.64
2019-12-04,0.0,40.0,17.845
2019-12-05,0.0,38.0,18.064999999999998
2019-12-06,0.0,39.5,18.23
2019-12-07,0.0,32.0,18.35
2019-12-08,0.0,41.5,18.39
2019-12-09,0.71,44.5,18.244999999999997
2019-12-10,0.0,27.5,18.130000000000003
2019-12-11,0.0,23.5,18.035
2019-12-12,0.0,32.0,17.975
2019-12-13,0.0,36.0,18.115000000000002
2019-12-14,0.01,37.0,18.235
2019-12-15,0.33,28.0,18.32
2019-12-16,0.21,30.5,18.315
2019-12-17,0.01,25.0,18.295
2019-12-18,0.0,18.5,18.335
2019-12-19,0.0,22.5,18.42
2019-12-20,0.0,29.5,18.48
2019-12-21,0.0,35.0,18.5
2019-12-22,0.0,37.5,18.465
2019-12-23,0.0,40.0,18.455
2019-12-24,0.0,41.0,18.455
2019-12-25,0.0,44.5,18.415
2019-12-26,0.0,55.5,18.36
2019-12-26,0.0,53.0,18.36
2019-12-27,0.0,47.0,18.314999999999998
2019-12-28,0.02,47.0,18.235
2019-12-29,1.08,57.5,17.805
2019-12-30,0.13,43.5,17.005000000000003
2019-12-31,0.0,33.5,15.975000000000001
2020-01-01,0.0,38.5,15.79
2020-01-02,0.1,47.0,16.545
2020-01-03,0.07,44.0,17.02
2020-01-04,0.0,36.0,17.17
2020-01-05,0.0,36.0,17.08
2020-01-06,0.0,36.5,17.265
2020-01-07,0.0,35.0,17.48
2020-01-08,0.0,31.0,17.675
2020-01-09,0.09,41.0,17.815
2020-01-10,1.34,50.0,16.485
2020-01-11,1.05,50.0,13.42
2020-01-12,0.02,35.0,11.07
2020-01-13,0.0,36.5,10.29
2020-01-14,0.0,38.5,11.815000000000001
2020-01-15,0.0,40.0,14.115
2020-01-16,0.0,29.5,15.379999999999999
2020-01-17,0.0,26.0,15.940000000000001
2020-01-18,0.56,33.0,16.01
2020-01-19,0.0,14.5,15.45
2020-01-20,0.0,20.5,15.34
2020-01-21,0.0,26.0,16.04
2020-01-22,0.0,26.5,16.535
2020-01-23,0.0,38.5,16.799999999999997
2020-01-24,0.01,39.5,16.924999999999997
2020-01-25,0.0,34.0,16.85
2020-01-26,0.0,33.0,16.535
2020-01-27,0.0,31.0,16.305
2020-01-28,0.0,32.5,16.415
2020-01-29,0.0,32.5,16.635
2020-01-30,0.0,33.5,16.845
2020-01-31,0.0,36.0,16.994999999999997
2020-02-01,0.0,38.0,17.085
2020-02-02,0.0,48.5,17.119999999999997
2020-02-03,0.0,50.0,17.145000000000003
2020-02-04,0.19,47.0,17.185000000000002
2020-02-05,0.12,32.5,17.009999999999998
2020-02-06,0.0,28.0,16.63
2020-02-07,0.0,29.0,16.6
2020-02-08,0.0,30.0,16.875
2020-02-09,0.79,30.0,16.84
2020-02-10,0.18,39.0,15.059999999999999
2020-02-11,0.0,35.0,12.66
2020-02-12,0.13,31.5,12.215
2020-02-13,0.01,21.5,13.785
2020-02-14,0.0,9.5,15.239999999999998
2020-02-15,0.0,27.5,15.855
2020-02-16,0.0,36.5,16.235
2020-02-17,0.0,35.0,16.36
2020-02-18,0.0,39.5,15.865
2020-02-19,0.0,31.5,15.26
2020-02-20,0.0,24.5,15.649999999999999
2020-02-21,0.0,25.5,16.244999999999997
2020-02-22,0.0,34.5,16.58
2020-02-23,0.0,42.5,16.785
2020-02-24,0.13,42.0,16.88
2020-02-25,0.14,38.5,16.674999999999997
2020-02-26,0.0,30.5,16.05
2020-02-27,0.0,29.5,15.525
2020-02-28,0.0,26.0,15.85
2020-02-29,0.0,27.0,16.295
2020-03-01,0.0,43.5,16.595
2020-03-02,0.07,51.5,16.445
2020-03-03,0.15,46.5,15.55
2020-03-04,0.0,42.0,14.815
2020-03-05,0.0,43.5,15.33
2020-03-06,0.0,35.0,16.095
2020-03-07,0.0,35.5,16.549999999999997
2020-03-08,0.0,48.0,16.814999999999998
2020-03-09,0.07,58.0,16.95
2020-03-10,0.12,47.5,16.924999999999997
2020-03-11,0.0,42.5,16.799999999999997
2020-03-12,0.01,51.5,16.785
2020-03-13,0.0,45.5,16.695
2020-03-14,0.19,37.5,16.240000000000002
2020-03-15,0.0,39.5,16.185
2020-03-16,0.0,42.0,16.28
2020-03-17,0.0,45.0,16.34
2020-03-18,0.3,45.0,16.475
2020-03-19,0.63,58.0,15.805
2020-03-20,0.16,49.0,14.465
2020-03-21,0.0,32.5,13.705
2020-03-22,0.06,32.0,14.59
2020-03-23,0.0,39.0,15.575
2020-03-24,0.0,43.0,15.969999999999999
2020-03-25,0.0,46.0,16.195
2020-03-26,0.0,56.5,16.415
2020-03-26,0.0,53.0,16.415
2020-03-27,0.42,56.0,16.549999999999997
2020-03-28,0.81,65.0,15.850000000000001
2020-03-29,0.01,57.5,13.16
2020-03-30,0.0,50.5,10.905
2020-03-31,0.0,40.5,11.565
2020-04-01,0.0,47.0,13.805
2020-04-02,0.0,48.5,15.395
2020-04-03,0.0,58.0,15.875
2020-04-04,0.0,52.0,16.185000000000002
2020-04-05,0.0,48.5,16.425
2020-04-06,0.0,55.5,16.605
2020-04-06,0.0,53.5,16.605
2020-04-07,0.0,67.5,16.73
2020-04-08,0.18,65.5,16.77
2020-04-09,0.01,44.0,16.72
2020-04-10,0.0,41.0,16.905
2020-04-11,0.12,52.5,17.03
2020-04-12,0.04,54.0,17.075000000000003
2020-04-13,0.0,45.5,17.134999999999998
2020-04-14,0.0,38.5,17.245
2020-04-15,0.0,37.0,17.369999999999997
2020-04-16,0.0,36.5,17.48
2020-04-17,0.11,42.0,17.4
2020-04-18,0.0,42.5,17.365000000000002
2020-04-19,0.0,52.0,17.369999999999997
2020-04-20,0.0,51.0,17.41
2020-04-21,0.0,47.0,17.495
2020-04-22,0.0,54.0,17.555
2020-04-22,0.0,53.0,17.555
2020-04-23,0.51,55.5,17.57
2020-04-24,0.0,57.5,17.564999999999998
2020-04-25,0.08,57.0,17.59
2020-04-26,0.06,52.5,17.515
2020-04-27,0.0,51.5,17.475
2020-04-28,0.0,64.5,17.545
2020-04-29,0.21,58.5,17.575000000000003
2020-04-30,0.01,47.0,17.575000000000003
2020-05-01,0.0,53.0,17.595
2020-05-02,0.01,68.0,17.66
2020-05-03,0.59,61.0,17.535
2020-05-04,0.0,55.0,17.32
2020-05-05,0.04,49.0,17.335
2020-05-06,0.0,50.0,17.5
2020-05-07,0.0,54.5,17.634999999999998
2020-05-08,0.0,45.0,17.685000000000002
2020-05-09,0.0,42.5,17.715
2020-05-10,0.03,50.5,17.755000000000003
2020-05-11,0.0,43.5,17.785
2020-05-12,0.0,48.5,17.84
2020-05-13,0.0,50.0,17.884999999999998
2020-05-14,0.62,66.0,17.79
2020-05-15,0.06,69.0,17.689999999999998
2020-05-16,0.0,69.0,17.655
2020-05-17,1.53,68.5,17.65
2020-05-18,0.87,61.5,16.67
2020-05-19,0.33,61.0,14.91
2020-05-20,0.0,56.0,13.995000000000001
2020-05-21,0.0,57.5,14.780000000000001
2020-05-22,0.0,66.0,15.825000000000001
2020-05-23,1.64,70.0,16.345
2020-05-28,1.13,72.5,16.89
2020-05-29,0.03,70.0,16.005
2020-05-30,0.0,63.5,15.84
2020-05-31,0.0,63.0,16.32
2020-06-01,0.01,63.0,16.765
2020-06-02,0.0,73.0,17.085
2020-06-03,0.03,78.0,17.28
2020-06-04,1.04,75.0,17.115000000000002
2020-06-05,0.0,76.0,17.07
2020-06-06,0.0,78.5,17.34
2020-06-07,0.0,72.5,17.735
2020-06-08,0.0,76.5,18.04
2020-06-09,0.0,78.0,18.07
2020-06-10,0.0,75.0,18.175
2020-06-11,0.0,69.5,18.405
2020-06-12,0.0,71.0,18.525
2020-06-13,0.0,67.5,18.520000000000003
2020-06-14,0.0,66.0,18.65
2020-06-15,0.0,65.0,18.685000000000002
2020-06-16,0.0,72.0,18.705
2020-06-17,0.0,74.0,18.854999999999997
2020-06-18,0.0,75.5,18.98
2020-06-19,0.0,77.5,19.15
2020-06-20,0.0,79.5,19.0
2020-06-21,0.03,72.0,19.045
2020-06-22,0.57,75.5,18.939999999999998
2020-06-23,0.18,71.5,18.65
2020-06-24,0.0,70.5,18.395
2020-06-25,0.0,73.5,18.450000000000003
2020-06-26,0.01,78.5,18.810000000000002
2020-06-27,1.31,73.0,18.405
2020-06-28,0.09,76.5,17.275
2020-06-29,0.0,79.5,16.560000000000002
2020-06-30,1.17,78.0,16.79
2020-07-01,0.0,80.0,16.490000000000002
2020-07-02,0.0,79.5,16.45
2020-07-03,0.0,80.0,17.22
2020-07-04,0.09,82.5,17.744999999999997
2020-07-05,0.0,83.0,18.104999999999997
2020-07-06,1.01,82.5,18.335
2020-07-07,0.92,81.5,18.490000000000002
2020-07-08,0.0,83.0,18.555
2020-07-09,0.0,81.0,18.57
2020-07-10,0.0,79.5,18.545
2020-07-11,0.01,77.0,18.555
2020-07-12,0.48,74.0,18.465
2020-07-13,0.0,72.0,18.43
2020-07-14,0.0,75.5,18.515
2020-07-15,0.02,77.5,18.77
2020-07-16,0.0,76.0,18.855
2020-07-17,0.0,78.0,18.975
2020-07-18,0.0,80.5,18.994999999999997
2020-07-19,0.19,79.0,19.005000000000003
2020-07-20,0.1,76.5,18.8
2020-07-21,0.5,78.5,18.75
2020-07-22,0.48,77.5,18.565
2020-07-23,0.0,78.5,17.97
2020-07-24,0.0,75.5,17.86
2020-07-25,0.0,77.0,18.23
2020-07-26,0.0,80.5,18.555
2020-07-27,0.0,82.0,18.7
2020-07-28,0.0,77.0,18.395
2020-07-29,0.0,77.0,18.285
2020-07-30,1.0,73.0,18.215
2020-07-31,0.1,75.0,18.409999999999997
2020-08-01,0.06,70.0,18.41
2020-08-02,0.01,72.0,18.575
2020-08-03,0.16,71.5,18.36
2020-08-04,0.0,69.0,18.23
2020-08-05,0.0,65.5,18.38
2020-08-06,0.0,69.0,18.48
2020-08-07,0.0,69.5,18.72
2020-08-08,0.0,71.5,18.805
2020-08-09,0.0,77.0,18.924999999999997
2020-08-10,1.01,77.5,18.295
2020-08-11,0.0,75.5,17.975
2020-08-12,0.0,76.0,18.335
2020-08-14,0.0,78.5,18.67
2020-08-15,0.0,78.0,18.795
2020-08-16,0.0,75.5,18.884999999999998
2020-08-17,0.0,75.0,18.975
2020-08-18,0.85,70.5,18.83
2020-08-19,0.0,69.0,18.645
2020-08-20,0.0,70.0,18.7
2020-08-21,0.0,72.0,18.869999999999997
2020-08-22,0.0,74.5,18.96
2020-08-23,0.0,76.5,19.02
2020-08-24,0.0,80.0,19.165
2020-08-25,0.0,81.5,19.28
2020-08-26,0.0,80.5,19.415
2020-08-27,0.0,77.5,19.375
2020-08-28,0.0,79.0,19.42
2020-08-29,0.0,75.5,19.045
2020-08-30,0.0,68.0,19.0
2020-08-31,0.0,74.0,19.2
2020-09-01,0.01,74.5,19.335
2020-09-02,0.01,75.0,19.384999999999998
2020-09-03,0.0,77.0,19.369999999999997
2020-09-04,0.0,67.5,19.525
2020-09-05,0.0,67.5,19.48
2020-09-06,0.0,70.5,19.515
2020-09-07,0.0,77.5,19.42
2020-09-08,0.0,78.0,19.525
2020-09-09,0.0,77.5,19.689999999999998
2020-09-10,0.0,71.5,19.58
2020-09-11,0.0,70.5,19.55
2020-09-12,0.0,75.5,19.455
2020-09-13,0.02,73.0,19.585
2020-09-14,0.0,68.0,19.560000000000002
2020-09-15,0.0,66.5,19.66
2020-09-16,0.0,66.0,19.784999999999997
2020-09-17,0.0,67.5,19.915
2020-09-18,0.0,59.0,19.925
2020-09-19,0.0,57.5,19.77
2020-09-20,0.0,60.0,19.79
2020-09-21,0.0,63.0,19.740000000000002
2020-09-22,0.0,63.5,19.78
2020-09-23,0.0,63.5,19.825
2020-09-24,0.0,67.0,19.685
2020-09-25,0.0,66.5,19.87
2020-09-26,0.0,67.0,19.744999999999997
2020-09-27,0.0,68.5,19.755
2020-09-28,0.08,59.0,19.625
2020-09-29,0.0,55.0,19.53
2020-09-30,0.0,59.5,19.619999999999997
2020-10-01,0.0,54.5,19.744999999999997
2020-10-01,0.0,53.5,19.744999999999997
2020-10-02,0.0,52.0,19.805
2020-10-03,0.0,55.0,19.7
2020-10-04,0.03,49.0,19.73
2020-10-05,0.0,49.5,19.659999999999997
2020-10-06,0.0,59.0,19.68
2020-10-07,0.0,69.0,19.795
2020-10-08,0.0,65.0,19.86
2020-10-09,0.0,68.0,20.009999999999998
2020-10-10,0.0,69.5,19.84
2020-10-11,0.0,70.0,19.869999999999997
2020-10-12,0.06,63.0,19.75
2020-10-13,0.0,54.5,19.765
2020-10-14,0.0,62.5,19.795
2020-10-15,0.18,54.0,19.725
2020-10-16,0.0,45.0,19.805
2020-10-17,0.0,47.0,19.590000000000003
2020-10-18,0.13,57.0,19.674999999999997
2020-10-19,0.84,48.0,19.380000000000003
2020-10-20,1.47,50.5,19.02
2020-10-21,0.6,59.0,17.990000000000002
2020-10-22,0.0,68.0,17.939999999999998
2020-10-23,0.99,61.0,18.115000000000002
2020-10-24,0.0,48.0,18.36
2020-10-25,0.0,48.0,18.535
2020-10-26,0.16,47.0,18.695
2020-10-27,0.02,45.0,18.815
2020-10-28,0.12,48.0,18.86
2020-10-29,1.26,47.0,18.215
2020-10-30,0.0,41.5,17.555
2020-10-31,0.0,44.0,17.29
2020-11-01,0.0,43.5,17.685000000000002
2020-11-02,0.0,38.5,18.115000000000002
2020-11-03,0.0,51.0,18.380000000000003
2020-11-04,0.0,59.0,18.545
2020-11-05,0.0,59.5,18.65
2020-11-06,0.0,58.5,18.700000000000003
2020-11-07,0.0,59.0,18.759999999999998
2020-11-08,0.0,65.0,18.810000000000002
2020-11-09,0.0,66.0,18.79
2020-11-10,0.24,67.0,18.79
2020-11-11,0.0,45.5,18.795
2020-11-12,0.0,41.5,18.78
2020-11-13,0.0,38.5,18.814999999999998
2020-11-14,0.26,38.5,18.785
2020-11-15,0.52,52.5,18.535
2020-11-16,0.0,45.0,18.369999999999997
2020-11-17,0.0,40.0,18.35
2020-11-18,0.0,39.5,18.375
2020-11-20,0.0,59.5,18.555
2020-11-21,0.42,47.5,18.525
2020-11-22,1.02,40.5,17.965
2020-11-23,0.0,41.0,17.4
2020-11-24,0.03,42.5,16.89
2020-11-25,0.96,49.5,16.93
2020-11-26,0.0,47.5,16.674999999999997
2020-11-27,0.0,45.0,16.205
2020-11-28,0.0,39.5,16.455
2020-11-29,0.0,40.5,17.03
2020-11-30,0.12,36.0,17.385
2020-12-01,0.0,29.5,17.615000000000002
2020-12-02,0.0,33.0,17.755
2020-12-03,0.0,35.0,17.815
2020-12-04,0.0,39.0,17.89
2020-12-05,0.0,35.5,17.955
2020-12-06,0.0,31.5,17.994999999999997
2020-12-07,0.0,33.5,18.049999999999997
2020-12-08,0.0,36.0,18.1
2020-12-09,0.0,44.5,18.145000000000003
2020-12-10,0.0,43.5,18.205
2020-12-11,0.14,49.0,18.23
2020-12-12,0.64,47.0,18.060000000000002
2020-12-13,0.01,38.0,17.915
2020-12-14,0.0,31.0,17.880000000000003
2020-12-15,0.0,29.0,17.955
2020-12-16,0.12,30.0,18.025
2020-12-17,0.0,30.5,18.075000000000003
2020-12-18,0.0,29.0,18.14
2020-12-19,0.0,37.0,18.205
2020-12-20,0.0,38.5,18.23
2020-12-21,0.04,42.5,18.259999999999998
2020-12-22,0.0,37.5,18.315
2020-12-23,0.3,44.0,18.28
2020-12-24,0.06,29.0,18.245
2020-12-25,0.0,12.5,18.244999999999997
2020-12-26,0.0,26.0,18.310000000000002
2020-12-27,0.03,37.5,18.35
2020-12-28,0.0,38.5,18.39
2020-12-29,0.0,27.0,18.36
2020-12-30,0.45,38.5,18.325
2020-12-31,0.0,27.5,18.22
2021-01-01,0.72,34.5,17.71
2021-01-02,0.0,35.0,16.674999999999997
2021-01-03,0.0,34.0,15.675
2021-01-04,0.0,35.0,15.7
2021-01-05,0.0,34.0,16.39
2021-01-06,0.0,35.0,16.865000000000002
2021-01-07,0.0,35.5,17.189999999999998
2021-01-08,0.0,31.0,17.41
2021-01-09,0.0,25.5,17.575
2021-01-10,0.0,25.0,17.71
2021-01-11,0.0,25.0,17.825
2021-01-12,0.0,32.5,17.905
2021-01-13,0.0,38.5,17.945
2021-01-14,0.0,36.5,17.98
2021-01-15,0.01,35.0,18.015
2021-01-16,0.05,29.0,18.045
2021-01-17,0.04,31.0,18.06
2021-01-18,0.0,31.0,18.115
2021-01-19,0.0,31.5,18.17
2021-01-20,0.0,28.5,18.22
2021-01-21,0.0,40.0,18.23
2021-01-22,0.0,27.0,18.295
2021-01-23,0.0,22.5,18.33
2021-01-24,0.01,30.5,18.335
2021-01-25,0.17,31.5,18.314999999999998
2021-01-26,0.02,34.0,18.285
2021-01-27,0.0,27.0,18.3
2021-01-28,0.0,24.5,18.34
2021-01-29,0.0,26.5,18.35
2021-01-30,0.36,31.5,18.35
2021-01-31,0.4,32.5,18.134999999999998
2021-02-01,0.0,27.5,17.975
2021-02-02,0.0,27.0,18.02
2021-02-03,0.0,27.5,18.09
2021-02-04,0.26,32.5,18.13
2021-02-05,0.0,25.5,18.16
2021-02-06,0.0,18.5,18.235
2021-02-07,0.0,9.0,18.314999999999998
2021-02-08,0.01,16.5,18.365000000000002
2021-02-09,0.0,21.5,18.415
2021-02-10,0.02,20.0,18.310000000000002
2021-02-11,0.02,20.5,18.42
2021-02-12,0.0,22.0,18.365
2021-02-13,0.0,18.5,18.43
2021-02-14,0.0,10.0,18.5
2021-02-15,0.25,12.5,18.63
2021-02-16,0.0,11.0,18.625
2021-02-17,0.0,9.0,18.48
2021-02-18,0.07,19.5,18.405
2021-02-19,0.0,14.5,18.4
2021-02-20,0.0,22.5,18.425
2021-02-21,0.02,33.0,18.445
2021-02-22,0.05,37.0,18.380000000000003
2021-02-23,0.0,43.5,18.270000000000003
2021-02-24,0.0,44.0,17.9
2021-02-25,0.0,36.5,16.825
2021-02-26,0.02,35.5,15.635
2021-02-27,0.1,48.5,15.355
2021-02-28,0.65,49.5,14.82
2021-03-01,0.0,35.0,13.925
2021-03-02,0.0,32.5,14.235
2021-03-03,0.0,44.5,15.455
2021-03-04,0.0,39.0,16.310000000000002
2021-03-05,0.0,36.0,16.75
2021-03-06,0.0,38.0,17.060000000000002
2021-03-07,0.0,38.5,17.28
2021-03-08,0.0,48.0,17.44
2021-03-09,0.0,55.0,17.555
2021-03-09,0.0,52.5,17.555
2021-03-10,0.0,61.5,17.630000000000003
2021-03-11,0.62,56.0,17.68
2021-03-12,0.0,49.0,17.674999999999997
2021-03-13,0.0,44.5,17.755
2021-03-14,0.0,44.5,17.8
2021-03-15,0.48,38.0,17.77
2021-03-16,0.13,43.0,17.655
2021-03-17,0.02,51.5,17.66
2021-03-18,1.73,46.0,16.11
2021-03-19,0.0,39.0,13.385000000000002
2021-03-20,0.0,43.5,12.235
2021-03-21,0.0,49.0,13.690000000000001
2021-03-24,0.01,60.5,16.495
2021-03-25,0.86,52.0,16.75
2021-03-26,0.0,52.0,16.61
2021-03-27,0.47,59.0,16.465
2021-03-30,0.06,57.0,16.155
2021-03-31,0.03,44.0,16.634999999999998
2021-04-01,0.0,33.0,16.965
2021-04-02,0.0,35.0,17.215
2021-04-03,0.0,49.0,17.384999999999998
2021-04-04,0.0,58.5,17.485
2021-04-05,0.0,63.5,17.54
2021-04-06,0.0,66.0,17.59
2021-04-07,0.23,68.0,17.65
2021-04-08,0.27,61.0,17.685
2021-04-09,0.0,63.5,17.795
2021-04-10,1.55,56.5,17.520000000000003
2021-04-11,0.29,49.0,17.055
2021-04-12,0.02,57.5,16.64
2021-04-13,0.0,56.0,16.4
2021-04-14,0.0,51.5,16.735
2021-04-15,0.0,47.0,17.105
2021-04-16,0.0,49.5,17.33
2021-04-17,0.0,52.5,17.494999999999997
2021-04-18,0.0,51.5,17.615
2021-04-20,0.29,37.0,17.755000000000003
2021-04-21,0.03,37.0,17.78
2021-04-22,0.0,43.5,17.785
2021-04-23,0.0,48.0,17.78
2021-04-24,0.0,50.5,17.785
2021-04-25,0.0,51.5,17.85
2021-04-26,0.0,58.5,17.880000000000003
2021-04-27,0.0,71.5,17.975
2021-04-28,0.31,69.0,18.025
2021-04-29,0.86,59.0,17.494999999999997
2021-04-30,0.0,55.5,17.145000000000003
2021-05-01,0.0,56.5,17.035
2021-05-02,0.03,67.0,17.299999999999997
2021-05-03,0.36,62.5,17.485
2021-05-04,0.14,58.5,17.54
2021-05-05,0.0,54.0,17.665
2021-05-05,0.0,53.5,17.665
2021-05-06,0.32,50.5,17.825
2021-05-07,0.09,52.0,17.905
2021-05-08,0.06,47.0,17.924999999999997
2021-05-09,1.03,43.5,17.34
2021-05-10,0.0,48.0,15.155
2021-05-11,0.02,50.5,13.280000000000001
2021-05-12,0.0,50.5,14.17
2021-05-13,0.0,54.0,15.74
2021-05-14,0.0,57.0,16.475
2021-05-15,0.0,59.5,16.915
2021-05-16,0.03,62.0,17.189999999999998
2021-05-17,0.98,61.5,17.265
2021-05-18,0.0,66.5,17.305
2021-05-19,0.0,70.0,17.384999999999998
2021-05-20,0.0,73.5,17.525
2021-05-21,0.0,73.0,17.725
2021-05-22,0.0,73.0,17.925
2021-05-23,0.0,73.5,18.045
2021-05-24,0.0,76.0,18.1
2021-05-25,0.0,75.0,18.255000000000003
2021-05-26,0.12,72.0,18.265
2021-05-27,0.0,71.0,18.35
2021-05-28,0.55,58.5,18.240000000000002
2021-05-29,0.01,54.5,18.215
2021-05-30,0.0,56.5,18.15
2021-05-31,0.0,62.0,18.195
2021-06-01,0.0,66.5,18.310000000000002
2021-06-02,0.55,64.5,18.21
2021-06-04,0.0,73.0,17.915
2021-06-05,0.0,73.5,17.91
2021-06-06,0.03,74.0,18.060000000000002
2021-06-07,0.01,75.5,18.17
2021-06-08,0.32,75.5,18.3
2021-06-09,0.29,76.0,18.115000000000002
2021-06-10,0.06,77.0,18.11
2021-06-11,0.0,79.5,18.27
2021-06-12,0.03,80.5,18.325
2021-06-13,0.0,78.0,18.285
2021-06-14,0.0,73.0,18.26
2021-06-15,0.0,69.0,18.29
2021-06-16,0.0,69.5,18.535
2021-06-17,0.0,71.0,18.740000000000002
2021-06-18,0.67,80.5,18.9
2021-06-19,2.16,75.0,18.475
2021-06-20,0.03,79.5,18.4
2021-06-21,0.05,70.5,18.275
2021-06-22,0.0,62.5,18.455
2021-06-23,0.0,67.5,18.575
2021-06-24,0.29,70.5,18.785
2021-06-25,0.24,75.0,18.634999999999998
2021-06-26,0.0,79.5,18.585
2021-06-27,0.64,80.0,18.494999999999997
2021-06-28,0.07,80.5,18.455
2021-06-29,0.0,82.5,18.619999999999997
2021-06-30,1.43,74.5,18.055
2021-07-01,2.78,73.5,17.435
