date,prcp,t_median,t_hr,gwl_median,gwl_hr
2017-07-06,0.01,77.5,6.5,34.665,0.16499999999999915
2017-07-07,0.98,76.5,12.5,34.765,0.16499999999999915
2017-07-08,0.0,71.5,8.5,34.61,0.09000000000000341
2017-07-09,0.0,71.5,11.5,34.64,0.03999999999999915
2017-07-10,0.04,77.5,6.5,34.739999999999995,0.23000000000000398
2017-07-11,3.78,74.5,5.5,34.785,0.16500000000000625
2017-07-12,0.01,80.5,9.5,34.86,0.14999999999999858
2017-07-13,0.03,79.0,6.0,34.845,0.2150000000000034
2017-07-14,0.0,75.0,9.0,34.92,0.17999999999999972
2017-07-15,0.0,71.0,11.0,34.885000000000005,0.17499999999999716
2017-07-16,0.0,74.5,11.5,34.69,0.07000000000000028
2017-07-17,0.0,78.0,9.0,34.83,0.20000000000000284
2017-07-18,0.0,79.5,8.5,34.955,0.2049999999999983
2017-07-19,0.0,78.0,10.0,35.09,0.14999999999999858
2017-07-20,0.13,82.0,8.0,35.14,0.14999999999999858
2017-07-21,0.3,81.5,9.5,35.195,0.15500000000000114
2017-07-22,0.02,82.0,8.0,35.11,0.1700000000000017
2017-07-23,0.65,78.0,8.0,35.045,0.11499999999999488
2017-07-24,0.0,74.5,7.5,35.239999999999995,0.1600000000000037
2017-07-25,0.0,72.0,9.0,35.155,0.14499999999999602
2017-07-26,0.0,74.0,11.0,35.235,0.18500000000000227
2017-07-27,0.23,77.5,4.5,35.254999999999995,0.2150000000000034
2017-07-28,0.0,76.0,7.0,35.30500000000001,0.2149999999999963
2017-07-29,0.0,69.5,9.5,35.285,0.18500000000000227
2017-07-30,0.0,73.0,12.0,35.135,0.09499999999999886
2017-07-31,0.0,75.5,10.5,35.29,0.25
2017-08-01,0.0,77.5,8.5,35.379999999999995,0.20000000000000284
2017-08-02,0.0,75.0,10.0,35.43,0.1700000000000017
2017-08-03,0.0,77.0,10.0,35.47,0.17999999999999972
2017-08-04,0.11,65.5,8.5,35.45,0.14999999999999858
2017-08-05,0.0,65.5,11.5,35.379999999999995,0.13000000000000256
2017-08-06,0.0,69.0,4.0,35.3,0.12000000000000455
2017-08-07,0.0,73.0,7.0,35.385,0.16499999999999915
2017-08-08,0.0,70.5,11.5,35.445,0.18500000000000227
2017-08-09,0.0,70.0,12.0,35.535,0.15500000000000114
2017-08-10,0.0,74.0,11.0,35.555,0.17499999999999716
2017-08-11,0.01,75.5,7.5,35.625,0.16499999999999915
2017-08-12,0.0,71.0,10.0,35.54,0.0799999999999983
2017-08-13,0.0,70.5,11.5,35.480000000000004,0.11999999999999744
2017-08-14,0.0,76.0,10.0,35.625,0.18500000000000227
2017-08-15,0.0,77.0,11.0,35.709999999999994,0.1600000000000037
2017-08-16,0.02,79.0,10.0,35.79,0.13000000000000256
2017-08-17,0.03,80.0,8.0,35.9,0.10000000000000142
2017-08-18,0.0,75.5,9.5,35.885,0.125
2017-08-19,0.01,78.5,10.5,35.9,0.0799999999999983
2017-08-20,0.0,79.5,11.5,35.97,0.060000000000002274
2017-08-21,0.01,80.5,9.5,36.055,0.07500000000000284
2017-08-22,0.3,73.0,9.0,35.995000000000005,0.10499999999999687
2017-08-23,0.0,68.0,10.0,36.075,0.054999999999999716
2017-08-24,0.0,68.0,11.0,36.114999999999995,0.045000000000001705
2017-08-25,0.0,67.5,10.5,36.055,0.10499999999999687
2017-08-26,0.0,68.5,11.5,36.05,0.09000000000000341
2017-08-27,0.0,70.5,11.5,35.91,0.07000000000000028
2017-08-28,1.27,72.5,9.5,35.995000000000005,0.15499999999999403
2017-08-29,0.01,72.0,10.0,36.1,0.0799999999999983
2017-08-30,0.0,73.5,10.5,36.15,0.07000000000000028
2017-08-31,0.0,71.0,9.0,36.19,0.07000000000000028
2017-09-01,0.0,63.0,4.0,36.144999999999996,0.10500000000000398
2017-09-02,0.0,65.0,11.0,36.11,0.13000000000000256
2017-09-03,0.0,70.5,12.5,36.125,0.125
2017-09-04,0.02,73.5,15.5,36.18,0.10000000000000142
2017-09-05,0.0,64.0,9.0,36.325,0.0449999999999946
2017-09-06,0.0,57.5,10.5,36.31,0.0899999999999963
2017-09-07,0.0,59.0,13.0,36.31,0.0899999999999963
2017-09-08,0.0,64.0,15.0,36.295,0.134999999999998
2017-09-09,0.0,66.0,8.0,36.370000000000005,0.0799999999999983
2017-09-10,0.0,61.5,12.5,36.385000000000005,0.06499999999999773
2017-09-11,0.0,62.0,11.0,36.355000000000004,0.08499999999999375
2017-09-12,0.0,66.0,9.0,36.355000000000004,0.10499999999999687
2017-09-13,0.08,64.5,3.5,36.385000000000005,0.134999999999998
2017-09-14,0.0,68.5,7.5,36.42,0.14000000000000057
2017-09-15,0.0,70.0,13.0,36.535,0.18500000000000227
2017-09-16,0.0,74.0,12.0,36.56,0.1599999999999966
2017-09-17,0.08,77.0,12.0,36.47,0.09000000000000341
2017-09-18,0.25,76.5,7.5,36.620000000000005,0.18999999999999773
2017-09-19,0.23,75.5,7.5,36.79,0.03999999999999915
2017-09-20,0.0,77.0,12.0,36.85,0.07000000000000028
2017-09-21,0.0,81.0,11.0,36.985,0.07500000000000284
2017-09-22,0.0,82.0,11.0,37.085,0.06499999999999773
2017-09-23,0.0,80.0,11.0,37.03,0.0799999999999983
2017-09-24,0.0,79.0,13.0,37.03,0.07000000000000028
2017-09-25,0.0,77.5,13.5,37.105000000000004,0.15499999999999403
2017-09-26,0.0,79.0,12.0,37.185,0.14499999999999602
2017-09-27,0.0,71.0,10.0,37.26,0.10999999999999943
2017-09-28,0.0,64.0,10.0,37.255,0.08500000000000085
2017-09-29,0.0,64.0,15.0,37.245,0.08500000000000085
2017-09-30,0.0,61.0,11.0,37.254999999999995,0.10500000000000398
2017-10-01,0.0,61.0,13.0,37.269999999999996,0.09000000000000341
2017-10-02,0.0,68.0,12.0,37.335,0.09499999999999886
2017-10-03,0.0,72.0,12.0,37.400000000000006,0.12999999999999545
2017-10-04,0.21,71.0,6.0,37.510000000000005,0.0799999999999983
2017-10-05,0.73,68.0,3.0,37.56,0.14999999999999858
2017-10-06,0.0,71.5,5.5,37.71,0.030000000000001137
2017-10-07,0.06,73.5,11.5,37.745000000000005,0.0449999999999946
2017-10-08,0.2,62.0,7.0,37.695,0.015000000000000568
2017-10-09,0.0,67.0,6.0,37.735,0.06499999999999773
2017-10-10,0.69,66.5,4.5,37.765,0.06499999999999773
2017-10-11,0.0,62.5,6.5,37.8,0.030000000000001137
2017-10-12,0.0,60.5,3.5,37.735,0.035000000000003695
2017-10-13,0.0,64.0,9.0,37.739999999999995,0.05000000000000426
2017-10-14,0.0,70.5,11.5,37.76,0.07000000000000028
2017-10-15,0.21,62.0,12.0,37.8,0.030000000000001137
2017-10-16,0.0,53.0,9.0,37.78,0.00999999999999801
2017-10-17,0.0,54.0,13.0,37.735,0.045000000000001705
2017-10-18,0.0,56.0,13.0,37.730000000000004,0.02999999999999403
2017-10-19,0.0,61.0,13.0,37.745,0.054999999999999716
2017-10-20,0.0,63.0,13.0,37.80500000000001,0.03499999999999659
2017-10-21,0.0,64.5,11.5,37.83,0.020000000000003126
2017-10-22,0.0,67.0,12.0,37.84,0.01999999999999602
2017-10-23,0.43,57.0,10.0,37.885000000000005,0.03499999999999659
2017-10-24,0.08,45.5,4.5,37.88111111111112,0.03222222222221897
2017-10-25,0.0,43.0,6.0,37.87722222222223,0.02944444444444135
2017-10-26,0.0,48.0,14.0,37.873333333333335,0.02666666666666373
2017-10-27,0.22,46.0,11.0,37.86944444444445,0.023888888888886108
2017-10-28,0.0,38.0,2.0,37.86555555555556,0.02111111111110849
2017-10-29,0.0,35.5,5.5,37.86166666666667,0.01833333333333087
2017-10-30,0.12,36.5,7.5,37.85777777777778,0.015555555555553248
2017-10-31,0.0,37.5,5.5,37.85388888888889,0.01277777777777563
2017-11-01,0.81,45.0,12.0,37.85,0.00999999999999801
2017-11-02,0.14,62.0,4.0,37.89,0.060000000000002274
2017-11-03,0.09,54.5,9.5,37.945,0.054999999999999716
2017-11-04,0.0,52.0,9.0,37.91,0.020000000000003126
2017-11-05,1.17,63.0,10.0,37.95,0.07000000000000028
2017-11-06,0.0,49.5,3.5,37.96,0.030000000000001137
2017-11-07,0.03,46.5,3.5,37.925,0.005000000000002558
2017-11-08,0.0,43.5,8.5,37.985,0.06499999999999773
2017-11-09,0.0,42.0,13.0,37.965,0.03499999999999659
2017-11-10,0.0,30.5,4.5,38.035,0.08500000000000085
2017-11-11,0.0,33.0,9.0,38.065,0.054999999999999716
2017-11-12,0.08,37.0,5.0,38.045,0.03499999999999659
2017-11-13,0.0,40.0,5.0,38.05,0.04000000000000625
2017-11-14,0.0,41.5,9.5,38.099999999999994,0.05000000000000426
2017-11-15,0.56,44.5,4.5,38.11,0.020000000000003126
2017-11-16,0.0,36.5,4.5,38.11,0.00999999999999801
2017-11-17,0.03,41.0,8.0,38.14,0.03999999999999915
2017-11-18,0.96,52.0,13.0,38.120000000000005,0.02999999999999403
2017-11-19,0.0,32.5,6.5,38.120000000000005,0.01999999999999602
2017-11-20,0.0,37.0,13.0,38.2,0.0799999999999983
2017-11-21,0.0,41.5,12.5,38.230000000000004,0.04999999999999716
2017-11-22,0.0,31.0,8.0,38.24,0.03999999999999915
2017-11-23,0.0,36.5,8.5,38.235,0.035000000000003695
2017-11-24,0.0,44.5,14.5,38.235,0.035000000000003695
2017-11-25,0.0,46.5,9.5,38.205,0.005000000000002558
2017-11-26,0.0,39.5,11.5,38.24,0.030000000000001137
2017-11-27,0.0,48.0,15.0,38.239999999999995,0.020000000000003126
2017-11-28,0.0,54.5,10.5,38.255,0.015000000000000568
2017-11-29,0.0,48.0,8.0,38.275,0.015000000000000568
2017-11-30,0.09,44.5,9.5,38.285,0.005000000000002558
2017-12-01,0.0,41.5,12.5,38.34,0.05999999999999517
2017-12-02,0.0,44.0,11.0,38.36,0.030000000000001137
2017-12-03,0.0,44.5,13.5,38.375,0.03499999999999659
2017-12-04,0.0,53.5,11.5,38.405,0.045000000000001705
2017-12-05,0.18,45.5,16.5,38.435,0.0449999999999946
2017-12-06,0.0,34.5,8.5,38.474999999999994,0.07500000000000284
2017-12-07,0.0,26.0,8.0,38.55,0.09000000000000341
2017-12-08,0.0,22.5,9.5,38.64,0.07000000000000028
2017-12-09,0.02,27.5,7.5,38.599999999999994,0.05000000000000426
2017-12-10,0.0,28.5,9.5,38.66,0.09000000000000341
2017-12-11,0.0,34.0,12.0,38.705,0.06500000000000483
2017-12-12,0.0,26.0,10.0,38.754999999999995,0.06500000000000483
2017-12-13,0.0,30.0,14.0,38.805,0.045000000000001705
2017-12-14,0.0,27.0,5.0,38.815,0.07500000000000284
2017-12-15,0.0,28.5,5.5,38.835,0.09499999999999886
2017-12-16,0.0,40.5,10.5,38.845,0.054999999999999716
2017-12-17,0.04,39.5,3.5,38.85,0.07000000000000028
2017-12-18,0.0,43.0,3.0,38.845,0.06499999999999773
2017-12-19,0.0,42.5,4.5,38.849999999999994,0.060000000000002274
2017-12-20,0.0,38.5,7.5,38.825,0.03499999999999659
2017-12-21,0.0,39.0,11.0,38.875,0.054999999999999716
2017-12-22,0.04,45.5,6.5,38.85,0.030000000000001137
2017-12-23,0.54,34.0,5.0,38.87,0.03999999999999915
2017-12-24,0.05,25.5,6.5,38.900000000000006,0.04999999999999716
2017-12-25,0.0,19.5,3.5,39.0,0.10999999999999943
2017-12-26,0.04,10.5,8.5,39.175,0.06500000000000483
2017-12-27,0.0,4.0,7.0,39.39,0.14999999999999858
2017-12-28,0.0,11.0,7.0,39.67,0.12999999999999545
2017-12-29,0.14,17.0,2.0,39.905,0.10499999999999687
2017-12-30,0.0,8.5,8.5,39.94,0.10000000000000142
2017-12-31,0.07,5.0,6.0,39.995000000000005,0.11499999999999488
2018-01-01,0.0,-3.0,7.0,40.055,0.18500000000000227
2018-01-02,0.0,-0.5,11.5,40.325,0.08499999999999375
2018-01-03,0.0,11.5,8.5,40.485,0.07500000000000284
2018-01-04,0.0,5.0,8.0,40.57,0.07000000000000028
2018-01-05,0.0,1.5,9.5,40.620000000000005,0.05999999999999517
2018-01-06,0.0,4.5,11.5,40.715,0.0449999999999946
2018-01-07,0.01,20.5,14.5,40.71,0.060000000000002274
2018-01-08,0.11,33.5,2.5,40.57,0.10000000000000142
2018-01-09,0.0,33.0,5.0,40.415,0.054999999999999716
2018-01-10,0.01,46.0,11.0,40.325,0.03499999999999659
2018-01-11,0.49,50.0,8.0,40.254999999999995,0.035000000000003695
2018-01-12,0.35,31.0,11.0,40.285,0.08500000000000085
2018-01-13,0.0,13.5,6.5,40.46,0.10999999999999943
2018-01-14,0.02,10.0,10.0,40.67,0.10000000000000142
2018-01-15,0.13,14.5,11.5,40.82,0.04999999999999716
2018-01-16,0.0,1.0,6.0,40.959999999999994,0.09000000000000341
2018-01-17,0.0,8.5,9.5,41.09,0.03999999999999915
2018-01-18,0.0,20.0,11.0,41.11,0.07000000000000028
2018-01-19,0.0,30.0,11.0,41.045,0.10499999999999687
2018-01-20,0.02,38.5,6.5,40.88,0.07000000000000028
2018-01-21,0.02,44.5,5.5,40.760000000000005,0.04999999999999716
2018-01-22,0.47,45.5,8.5,40.665,0.045000000000001705
2018-01-23,0.07,36.0,5.0,40.79,0.18999999999999773
2018-01-24,0.0,29.0,2.0,41.019999999999996,0.13000000000000256
2018-01-25,0.0,34.0,12.0,41.03,0.0799999999999983
2018-01-26,0.0,45.0,13.0,40.925,0.054999999999999716
2018-01-27,0.3,41.0,9.0,40.87,0.07000000000000028
2018-01-28,0.0,39.0,14.0,40.84,0.06999999999999318
2018-01-29,0.0,30.5,5.5,40.900000000000006,0.12999999999999545
2018-01-30,0.0,25.0,7.0,41.045,0.054999999999999716
2018-01-31,0.0,39.0,10.0,41.045,0.09499999999999886
2018-02-01,0.0,28.5,14.5,41.06,0.10999999999999943
2018-02-02,0.0,15.0,7.0,41.1225,0.10249999999999915
2018-02-03,0.0,28.0,9.0,41.185,0.09499999999999886
2018-02-04,0.06,27.0,13.0,41.045,0.045000000000001705
2018-02-05,0.02,14.0,11.0,41.185,0.10499999999999687
2018-02-06,0.02,22.0,5.0,41.345,0.054999999999999716
2018-02-07,0.05,23.5,6.5,41.405,0.045000000000001705
2018-02-08,0.0,21.0,10.0,41.385000000000005,0.07499999999999574
2018-02-09,0.0,40.0,12.0,41.335,0.054999999999999716
2018-02-10,0.0,31.5,3.5,41.4,0.10999999999999943
2018-02-11,0.06,25.5,4.5,41.535,0.06500000000000483
2018-02-12,0.0,25.0,12.0,41.605,0.054999999999999716
2018-02-13,0.0,32.0,11.0,41.585,0.08500000000000085
2018-02-14,0.05,47.5,9.5,41.495000000000005,0.0449999999999946
2018-02-15,0.82,60.0,4.0,41.45,0.03999999999999915
2018-02-16,0.09,43.0,13.0,41.42,0.01999999999999602
2018-02-17,0.07,30.5,5.5,41.415,0.06499999999999773
2018-02-18,0.0,35.5,10.5,41.305,0.045000000000001705
2018-02-19,0.28,53.0,11.0,41.3,0.07000000000000028
2018-02-20,0.0,69.5,7.5,41.35,0.07000000000000028
2018-02-21,1.04,53.0,16.0,41.325,0.054999999999999716
2018-02-22,0.32,40.5,3.5,41.25,0.04999999999999716
2018-02-23,0.04,50.0,6.0,41.18,0.020000000000003126
2018-02-24,1.7,47.5,6.5,41.099999999999994,0.060000000000002274
2018-02-25,0.01,46.5,10.5,41.114999999999995,0.06500000000000483
2018-02-26,0.0,43.0,12.0,41.125,0.054999999999999716
2018-02-27,0.0,48.5,14.5,41.045,0.02499999999999858
2018-02-28,0.02,55.0,5.0,41.005,0.015000000000000568
2018-03-01,0.54,45.5,11.5,40.995000000000005,0.03499999999999659
2018-03-02,0.0,39.5,9.5,41.075,0.08499999999999375
2018-03-03,0.0,39.0,11.0,41.015,0.054999999999999716
2018-03-04,0.0,40.0,10.0,40.94,0.020000000000003126
2018-03-05,0.06,38.5,6.5,40.989999999999995,0.0800000000000054
2018-03-06,0.0,43.5,10.5,40.965,0.054999999999999716
2018-03-07,0.02,33.5,4.5,40.97,0.07000000000000028
2018-03-08,0.0,26.0,4.0,41.144999999999996,0.10500000000000398
2018-03-09,0.0,32.0,12.0,41.099999999999994,0.060000000000002274
2018-03-10,0.0,37.0,11.0,41.015,0.03499999999999659
2018-03-11,0.0,37.0,6.0,40.985,0.045000000000001705
2018-03-12,0.0,31.5,7.5,41.025000000000006,0.07499999999999574
2018-03-13,0.02,31.5,9.5,41.05,0.10000000000000142
2018-03-14,0.0,31.0,12.0,41.075,0.07499999999999574
2018-03-15,0.0,42.5,12.5,41.095,0.07500000000000284
2018-03-16,0.0,35.0,10.0,41.095,0.09499999999999886
2018-03-17,0.19,36.0,4.0,40.980000000000004,0.03999999999999915
2018-03-18,0.0,40.0,15.0,40.915,0.02499999999999858
2018-03-19,0.0,47.5,12.5,40.905,0.054999999999999716
2018-03-20,0.0,35.5,6.5,40.95,0.03999999999999915
2018-03-21,0.05,37.0,10.0,40.93,0.03999999999999915
2018-03-22,0.0,36.0,13.0,40.945,0.06499999999999773
2018-03-23,0.0,39.0,11.0,40.885,0.02499999999999858
2018-03-24,0.87,35.5,5.5,40.849999999999994,0.020000000000003126
2018-03-25,0.0,35.0,9.0,40.81,0.01999999999999602
2018-03-26,0.05,41.5,11.5,40.86,0.07000000000000028
2018-03-27,0.89,51.5,3.5,40.79,0.030000000000001137
2018-03-28,0.11,51.0,5.0,40.730000000000004,0.02999999999999403
2018-03-29,1.27,48.5,4.5,40.724999999999994,0.06500000000000483
2018-03-30,0.0,44.5,7.5,40.715,0.07499999999999574
2018-03-31,0.0,45.0,10.0,40.61,0.030000000000001137
2018-04-01,0.16,38.5,7.5,40.55500000000001,0.03499999999999659
2018-04-02,0.04,38.0,9.0,40.595,0.08500000000000085
2018-04-03,3.9,53.5,12.5,40.515,0.03499999999999659
2018-04-04,0.0,34.0,7.0,40.56,0.09999999999999432
2018-04-05,0.0,36.5,12.5,40.525,0.08500000000000085
2018-04-06,0.01,40.5,12.5,40.42,0.030000000000001137
2018-04-07,0.0,33.5,7.5,40.480000000000004,0.0899999999999963
2018-04-08,0.0,33.0,9.0,40.34,0.04999999999999716
2018-04-09,0.08,37.0,5.0,40.370000000000005,0.09999999999999432
2018-04-10,0.0,35.5,7.5,40.370000000000005,0.0899999999999963
2018-04-11,0.0,47.5,17.5,40.275000000000006,0.06499999999999773
2018-04-12,0.0,64.0,14.0,40.239999999999995,0.05000000000000426
2018-04-13,0.0,71.0,8.0,40.245000000000005,0.07499999999999574
2018-04-14,0.26,62.5,8.5,40.175,0.045000000000001705
2018-04-15,0.54,48.0,11.0,40.08,0.05000000000000426
2018-04-16,0.03,32.5,4.5,40.105000000000004,0.09499999999999886
2018-04-17,0.0,39.0,8.0,40.065,0.07500000000000284
2018-04-18,0.0,52.0,18.0,40.0,0.04999999999999716
2018-04-19,0.0,45.0,11.0,40.05,0.09000000000000341
2018-04-20,0.0,45.5,14.5,39.97,0.0799999999999983
2018-04-21,0.0,51.5,8.5,39.85,0.03999999999999915
2018-04-22,0.0,56.0,10.0,39.769999999999996,0.04000000000000625
2018-04-23,0.32,53.0,4.0,39.705,0.035000000000003695
2018-04-24,0.07,54.0,3.0,39.644999999999996,0.025000000000005684
2018-04-25,0.0,55.0,10.0,39.615,0.015000000000000568
2018-04-26,0.0,52.0,14.0,39.58,0.020000000000003126
2018-04-27,0.0,54.0,12.0,39.585,0.054999999999999716
2018-04-28,0.0,49.0,10.0,39.515,0.015000000000000568
2018-04-29,0.0,46.0,16.0,39.475,0.02499999999999858
2018-04-30,0.0,56.0,17.0,39.519999999999996,0.09000000000000341
2018-05-01,0.0,64.5,16.5,39.585,0.134999999999998
2018-05-02,0.0,72.5,11.5,39.68,0.1700000000000017
2018-05-03,0.34,69.5,5.5,39.815,0.19500000000000028
2018-05-04,0.0,68.5,9.5,39.900000000000006,0.1599999999999966
2018-05-05,0.0,63.0,9.0,39.785,0.06500000000000483
2018-05-06,0.0,68.0,15.0,39.66,0.060000000000002274
2018-05-07,0.0,62.0,11.0,39.68,0.10000000000000142
2018-05-08,0.0,64.5,13.5,39.7,0.04999999999999716
2018-05-09,0.08,67.5,15.5,39.725,0.09499999999999886
2018-05-10,0.0,70.5,11.5,39.83,0.1700000000000017
2018-05-11,0.0,72.5,12.5,39.92,0.14000000000000057
2018-05-12,0.0,75.0,8.0,40.075,0.03499999999999659
2018-05-13,0.0,75.0,13.0,39.96,0.0799999999999983
2018-05-14,0.0,78.0,11.0,40.065,0.2150000000000034
2018-05-15,0.0,75.0,9.0,40.31,0.07000000000000028
2018-05-16,0.0,73.5,7.5,40.28,0.0899999999999963
2018-05-17,0.0,72.0,12.0,40.3,0.0800000000000054
2018-05-18,0.55,68.5,4.5,40.379999999999995,0.13000000000000256
2018-05-19,0.06,73.0,7.0,40.519999999999996,0.12000000000000455
2018-05-20,0.0,74.5,11.5,40.55,0.10999999999999943
2018-05-21,0.0,74.5,8.5,40.565,0.14500000000000313
2018-05-22,0.0,74.5,10.5,40.63,0.14000000000000057
2018-05-23,0.0,71.0,12.0,40.685,0.06499999999999773
2018-05-24,0.0,72.0,11.0,40.76,0.10000000000000142
2018-05-25,0.0,75.0,13.0,40.785,0.09500000000000597
2018-05-26,0.11,78.0,10.0,40.78,0.060000000000002274
2018-05-27,0.0,79.5,11.5,40.769999999999996,0.09000000000000341
2018-05-28,0.0,81.5,13.5,40.935,0.09499999999999886
2018-05-29,0.0,81.0,9.0,41.095,0.06499999999999773
2018-05-30,0.26,76.0,5.0,41.129999999999995,0.0800000000000054
2018-05-31,0.02,79.5,9.5,41.165,0.09499999999999886
2018-06-01,0.0,80.0,9.0,41.195,0.09499999999999886
2018-06-02,0.0,75.0,13.0,41.225,0.11500000000000199
2018-06-03,0.04,73.5,8.5,41.33,0.060000000000002274
2018-06-04,0.0,67.0,11.0,41.34,0.0799999999999983
2018-06-05,0.0,72.5,14.5,41.34,0.0899999999999963
2018-06-06,0.0,69.0,12.0,41.33,0.060000000000002274
2018-06-07,0.0,76.5,14.5,41.335,0.09499999999999886
2018-06-08,0.0,80.5,10.5,41.41,0.09000000000000341
2018-06-09,0.05,78.0,12.0,41.425,0.07500000000000284
2018-06-10,1.83,68.5,4.5,41.355000000000004,0.11499999999999488
2018-06-11,0.34,71.5,6.5,41.285,0.09500000000000597
2018-06-12,0.06,73.0,6.0,41.33,0.10000000000000142
2018-06-13,0.47,78.0,11.0,41.405,0.10499999999999687
2018-06-14,0.0,69.0,14.0,41.485,0.08500000000000085
2018-06-15,0.0,77.0,11.0,41.555,0.06499999999999773
2018-06-16,0.0,82.0,11.0,41.64,0.07000000000000028
2018-06-17,0.0,84.0,9.0,41.7,0.03999999999999915
2018-06-18,0.0,83.5,8.5,41.790000000000006,0.04999999999999716
2018-06-19,0.04,81.5,10.5,41.825,0.054999999999999716
2018-06-20,0.0,78.0,8.0,41.865,0.054999999999999716
2018-06-21,0.66,70.5,6.5,41.900000000000006,0.05999999999999517
2018-06-22,0.03,72.0,7.0,41.91,0.05000000000000426
2018-06-23,0.0,70.0,5.0,41.900000000000006,0.0899999999999963
2018-06-24,0.0,74.5,10.5,41.96,0.060000000000002274
2018-06-25,0.0,73.0,5.0,42.025,0.054999999999999716
2018-06-26,0.47,71.5,4.5,42.06,0.05999999999999517
2018-06-27,0.0,76.5,7.5,42.095,0.06499999999999773
2018-06-28,0.0,77.0,9.0,42.150000000000006,0.05999999999999517
2018-06-29,0.0,80.0,10.0,42.225,0.02499999999999858
2018-06-30,0.0,81.5,9.5,42.215,0.0449999999999946
2018-07-01,0.0,84.5,8.5,42.18,0.060000000000002274
2018-07-02,0.05,82.0,8.0,42.26,0.03999999999999915
2018-07-03,0.0,83.5,9.5,42.260000000000005,0.05999999999999517
2018-07-04,0.0,84.5,9.5,42.27,0.07000000000000028
2018-07-05,0.41,82.5,10.5,42.364999999999995,0.035000000000003695
2018-07-06,0.0,76.5,7.5,42.415000000000006,0.03499999999999659
2018-07-07,0.0,71.5,10.5,42.375,0.054999999999999716
2018-07-08,0.0,75.5,12.5,42.275,0.045000000000001705
2018-07-09,0.0,81.0,10.0,42.3,0.10000000000000142
2018-07-10,0.0,82.5,10.5,42.43,0.04999999999999716
2018-07-11,0.0,78.5,9.5,42.445,0.045000000000001705
2018-07-12,0.0,76.5,9.5,42.44,0.05000000000000426
2018-07-13,0.0,78.5,12.5,42.475,0.054999999999999716
2018-07-14,0.0,82.0,12.0,42.555,0.02499999999999858
2018-07-15,0.0,82.5,8.5,42.59,0.01999999999999602
2018-07-16,0.01,81.0,9.0,42.65,0.03999999999999915
2018-07-17,0.0,80.5,8.5,42.68,0.03999999999999915
2018-07-18,0.0,72.5,14.5,42.7,0.03999999999999915
2018-07-19,0.0,77.0,11.0,42.695,0.02499999999999858
2018-07-20,0.29,81.0,11.0,42.675,0.045000000000001705
2018-07-21,0.44,73.5,5.5,42.625,0.045000000000001705
2018-07-22,0.15,74.5,6.5,42.54,0.03999999999999915
2018-07-23,0.01,70.0,8.0,42.525000000000006,0.03499999999999659
2018-07-24,0.0,75.0,11.0,42.57,0.0799999999999983
2018-07-25,0.0,78.0,10.0,42.635000000000005,0.06499999999999773
2018-07-26,0.0,74.5,11.5,42.685,0.054999999999999716
2018-07-27,0.0,70.0,10.0,42.69,0.030000000000001137
2018-07-28,0.0,71.0,12.0,42.655,0.03499999999999659
2018-07-29,0.04,71.5,5.5,42.565,0.054999999999999716
2018-07-30,0.72,68.5,3.5,42.53,0.04999999999999716
2018-07-31,0.88,68.0,4.0,42.545,0.02499999999999858
2018-08-01,0.0,71.0,9.0,42.545,0.06499999999999773
2018-08-02,0.0,73.5,11.5,42.585,0.06499999999999773
2018-08-03,0.12,75.5,10.5,42.61,0.04999999999999716
2018-08-04,0.0,80.5,10.5,42.63,0.03999999999999915
2018-08-05,0.0,80.5,10.5,42.615,0.054999999999999716
2018-08-06,0.0,81.0,10.0,42.71,0.03999999999999915
2018-08-07,1.82,77.0,8.0,42.705,0.045000000000001705
2018-08-08,0.04,78.5,7.5,42.685,0.0449999999999946
2018-08-09,0.0,76.0,10.0,42.65,0.03999999999999915
2018-08-10,0.0,78.0,9.0,42.595,0.045000000000001705
2018-08-11,0.0,75.0,8.0,42.515,0.045000000000001705
2018-08-12,0.0,75.5,11.5,42.39,0.0799999999999983
2018-08-13,0.0,76.5,10.5,42.355000000000004,0.06499999999999773
2018-08-14,0.0,76.5,9.5,42.34,0.06999999999999318
2018-08-15,0.48,72.5,3.5,42.335,0.054999999999999716
2018-08-16,0.67,74.0,6.0,42.295,0.054999999999999716
2018-08-17,0.19,73.5,4.5,42.255,0.054999999999999716
2018-08-18,0.0,75.5,7.5,42.13,0.07000000000000028
2018-08-19,0.0,77.0,9.0,41.980000000000004,0.0799999999999983
2018-08-20,0.12,76.5,7.5,41.974999999999994,0.10500000000000398
2018-08-21,0.32,74.0,7.0,42.0,0.09000000000000341
2018-08-22,0.0,69.0,8.0,41.955,0.054999999999999716
2018-08-23,0.0,68.0,12.0,41.89,0.07000000000000028
2018-08-24,0.0,66.5,8.5,41.83,0.060000000000002274
2018-08-25,0.5,75.0,7.0,41.74,0.030000000000001137
2018-08-26,0.0,82.5,7.5,41.685,0.0449999999999946
2018-08-27,0.0,81.5,8.5,41.78,0.14000000000000057
2018-08-28,0.0,82.0,9.0,41.875,0.11500000000000199
2018-08-29,0.02,78.5,7.5,41.94,0.09000000000000341
2018-08-30,0.0,74.0,8.0,41.945,0.07500000000000284
2018-08-31,0.0,76.5,11.5,41.900000000000006,0.0899999999999963
2018-09-01,0.04,76.5,8.5,41.815,0.09499999999999886
2018-09-02,0.0,80.0,10.0,41.66,0.060000000000002274
